filename,output,inference_time_sec
regenerated_new/1/H/case-100304_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/3/H/case-100304_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-100304_JAY_ANNOTATION.png,"[10,11]",1.06
regenerated_new/11/H/case-100304_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/13/H/case-100304_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-100308_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/10/H/case-100308_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-100308_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100359_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/2/H/case-100359_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/3/H/case-100359_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/7/H/case-100359_JAY_ANNOTATION.png,"[7,9]",0.83
regenerated_new/10/H/case-100359_JAY_ANNOTATION.png,"[10,11]",1.06
regenerated_new/11/H/case-100359_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-100359_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100366_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/12/H/case-100366_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100369_JAY_ANNOTATION.png,"[1,2]",0.83
regenerated_new/10/H/case-100369_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-100369_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/1/H/case-100371_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/3/H/case-100371_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/4/H/case-100371_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/5/H/case-100371_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/6/H/case-100371_JAY_ANNOTATION.png,[],0.36
regenerated_new/10/H/case-100371_JAY_ANNOTATION.png,"[10,14]",1.07
regenerated_new/11/H/case-100371_JAY_ANNOTATION.png,"[10,11]",1.06
regenerated_new/12/H/case-100371_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100515_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-100515_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-100515_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-100515_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/12/H/case-100515_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/14/H/case-100515_JAY_ANNOTATION.png,"[14,12]",1.07
regenerated_new/1/H/case-100518_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/6/H/case-100518_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-100518_JAY_ANNOTATION.png,"[11,10]",1.06
regenerated_new/11/H/case-100518_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100541_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-100541_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-100541_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-100541_JAY_ANNOTATION.png,"[11,13]",1.07
regenerated_new/12/H/case-100541_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100585_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/3/H/case-100585_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/6/H/case-100585_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-100585_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-100585_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/13/H/case-100585_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-100591_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-100591_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/3/H/case-100591_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-100591_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-100591_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100702_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/2/H/case-100702_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-100702_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-100702_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100770_JAY_ANNOTATION.png,"[1,4]",0.83
regenerated_new/3/H/case-100770_JAY_ANNOTATION.png,"[3,12]",0.95
regenerated_new/11/H/case-100770_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/13/H/case-100770_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-100779_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-100779_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/12/H/case-100779_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/13/H/case-100779_JAY_ANNOTATION.png,"[13,14]",1.07
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,2]",0.83
regenerated_new/3/H/case-100863_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/3/H/case-100915_JAY_ANNOTATION.png,"[3,14]",0.95
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-100915_JAY_ANNOTATION.png,"[11,12]",1.06
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/3/H/case-100917_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/3/H/case-101045_JAY_ANNOTATION.png,"[3,5]",0.84
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1,2]",0.83
regenerated_new/2/H/case-101074_JAY_ANNOTATION.png,"[1,2]",0.83
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-101133_JAY_ANNOTATION.png,"[3,4]",0.83
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-101195_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/6/H/case-101195_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/13/H/case-101195_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-101206_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/3/H/case-101206_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/4/H/case-101206_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/5/H/case-101206_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/11/H/case-101206_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101362_JAY_ANNOTATION.png,"[1,2]",0.83
regenerated_new/7/H/case-101362_JAY_ANNOTATION.png,"[14,7]",0.95
regenerated_new/11/H/case-101362_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/1/H/case-101367_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-101367_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/11/H/case-101367_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/12/H/case-101367_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101409_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/7/H/case-101409_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-101409_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-101409_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/12/H/case-101409_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101413_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-101413_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/7/H/case-101413_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-101413_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/11/H/case-101413_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-101413_JAY_ANNOTATION.png,"[13,12]",1.07
regenerated_new/1/H/case-101447_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-101447_JAY_ANNOTATION.png,"[3,7]",0.83
regenerated_new/10/H/case-101447_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-101447_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/12/H/case-101447_JAY_ANNOTATION.png,"[12,13]",1.06
regenerated_new/1/H/case-101510_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-101510_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/11/H/case-101510_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/14/H/case-101510_JAY_ANNOTATION.png,"[14,13]",1.07
regenerated_new/1/H/case-101540_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/11/H/case-101540_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101581_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/3/H/case-101581_JAY_ANNOTATION.png,"[1,3]",0.83
regenerated_new/13/H/case-101581_JAY_ANNOTATION.png,"[11,13]",1.07
regenerated_new/1/H/case-101599_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-101599_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/3/H/case-101599_JAY_ANNOTATION.png,"[3,5]",0.84
regenerated_new/4/H/case-101599_JAY_ANNOTATION.png,"[4,5]",0.84
regenerated_new/10/H/case-101599_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-101599_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-101599_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101625_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-101625_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/11/H/case-101625_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/12/H/case-101625_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-101641_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/9/H/case-101641_JAY_ANNOTATION.png,"[8,9]",0.83
regenerated_new/11/H/case-101641_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/1/H/case-101857_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/11/H/case-101857_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-101857_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101860_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/7/H/case-101860_JAY_ANNOTATION.png,"[6,7]",0.84
regenerated_new/11/H/case-101860_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/14/H/case-101860_JAY_ANNOTATION.png,"[14,12]",1.07
regenerated_new/1/H/case-101885_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-101885_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/3/H/case-101885_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-101885_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-101885_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101937_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/12/H/case-101937_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-101940_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/2/H/case-101940_JAY_ANNOTATION.png,"[2,4]",0.83
regenerated_new/3/H/case-101940_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/7/H/case-101940_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/10/H/case-101940_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-101940_JAY_ANNOTATION.png,"[11,14]",1.07
regenerated_new/12/H/case-101940_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/13/H/case-101940_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-101982_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-101982_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/11/H/case-101982_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-101982_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102010_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/3/H/case-102010_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/7/H/case-102010_JAY_ANNOTATION.png,"[6,7]",0.84
regenerated_new/11/H/case-102010_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102041_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/10/H/case-102041_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-102041_JAY_ANNOTATION.png,"[11,10]",1.06
regenerated_new/12/H/case-102041_JAY_ANNOTATION.png,"[11,12]",1.06
regenerated_new/1/H/case-102093_JAY_ANNOTATION.png,"[1,14]",0.96
regenerated_new/2/H/case-102093_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/10/H/case-102093_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-102093_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102157_JAY_ANNOTATION.png,"[1,1]",0.84
regenerated_new/3/H/case-102157_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/11/H/case-102157_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102183_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-102183_JAY_ANNOTATION.png,"[2,5]",0.83
regenerated_new/7/H/case-102183_JAY_ANNOTATION.png,"[6,7]",0.84
regenerated_new/11/H/case-102183_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-102183_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102224_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-102224_JAY_ANNOTATION.png,"[3,5]",0.84
regenerated_new/7/H/case-102224_JAY_ANNOTATION.png,"[6,7]",0.83
regenerated_new/11/H/case-102224_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/13/H/case-102224_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-102308_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/2/H/case-102308_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/3/H/case-102308_JAY_ANNOTATION.png,"[3,5]",0.84
regenerated_new/10/H/case-102308_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-102308_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-102308_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/14/H/case-102308_JAY_ANNOTATION.png,"[11,14]",1.07
regenerated_new/1/H/case-102321_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-102321_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/10/H/case-102321_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-102321_JAY_ANNOTATION.png,"[11,14]",1.07
regenerated_new/12/H/case-102321_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/14/H/case-102321_JAY_ANNOTATION.png,"[13,14]",1.07
regenerated_new/1/H/case-102367_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/2/H/case-102367_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/3/H/case-102367_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/11/H/case-102367_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-102388_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/2/H/case-102388_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/4/H/case-102388_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/9/H/case-102388_JAY_ANNOTATION.png,"[8,9]",0.84
regenerated_new/10/H/case-102388_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-102388_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-102388_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-104754_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/4/H/case-104754_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/11/H/case-104754_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/13/H/case-104754_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-104780_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/10/H/case-104780_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-104780_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/12/H/case-104780_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-104842_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-104842_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/3/H/case-104842_JAY_ANNOTATION.png,"[3,5]",1.37
regenerated_new/11/H/case-104842_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-104842_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-104941_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/3/H/case-104941_JAY_ANNOTATION.png,"[3,5]",0.83
regenerated_new/11/H/case-104941_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-104979_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/2/H/case-104979_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/5/H/case-104979_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/10/H/case-104979_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-104979_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-104979_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-104990_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-104990_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-104990_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-104990_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-104990_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105035_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/2/H/case-105035_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-105035_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-105035_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-105035_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105051_JAY_ANNOTATION.png,"[1,4]",0.84
regenerated_new/2/H/case-105051_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/7/H/case-105051_JAY_ANNOTATION.png,"[9,7]",0.83
regenerated_new/10/H/case-105051_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-105051_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-105051_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/13/H/case-105051_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-105171_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-105171_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/7/H/case-105171_JAY_ANNOTATION.png,"[6,7]",0.84
regenerated_new/10/H/case-105171_JAY_ANNOTATION.png,"[10,11]",1.08
regenerated_new/12/H/case-105171_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105177_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/6/H/case-105177_JAY_ANNOTATION.png,"[7,6]",0.83
regenerated_new/11/H/case-105177_JAY_ANNOTATION.png,"[11,13]",1.07
regenerated_new/12/H/case-105177_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105234_JAY_ANNOTATION.png,"[1,1]",0.83
regenerated_new/3/H/case-105234_JAY_ANNOTATION.png,"[1,3]",0.84
regenerated_new/10/H/case-105234_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-105234_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/13/H/case-105234_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-105246_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/2/H/case-105246_JAY_ANNOTATION.png,"[2,4]",0.84
regenerated_new/3/H/case-105246_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/11/H/case-105246_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105257_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/3/H/case-105257_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/10/H/case-105257_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/11/H/case-105257_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-105257_JAY_ANNOTATION.png,"[12,13]",1.07
regenerated_new/1/H/case-105288_JAY_ANNOTATION.png,"[1,4]",0.84
regenerated_new/2/H/case-105288_JAY_ANNOTATION.png,"[1,2]",0.84
regenerated_new/3/H/case-105288_JAY_ANNOTATION.png,"[2,3]",0.84
regenerated_new/9/H/case-105288_JAY_ANNOTATION.png,"[8,9]",0.83
regenerated_new/10/H/case-105288_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/11/H/case-105288_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/1/H/case-105318_JAY_ANNOTATION.png,"[1,11]",0.95
regenerated_new/4/H/case-105318_JAY_ANNOTATION.png,"[4,5]",0.83
regenerated_new/11/H/case-105318_JAY_ANNOTATION.png,"[10,11]",1.07
regenerated_new/12/H/case-105318_JAY_ANNOTATION.png,"[11,12]",1.07
regenerated_new/1/H/case-105476_JAY_ANNOTATION.png,"[1,1]",0.84
regenerated_new/2/H/case-105476_JAY_ANNOTATION.png,"[2,3]",0.83
regenerated_new/10/H/case-105476_JAY_ANNOTATION.png,"[1,10]",0.95
regenerated_new/11/H/case-105476_JAY_ANNOTATION.png,"[11,10]",1.07
regenerated_new/12/H/case-105476_JAY_ANNOTATION.png,"[11,12]",1.07
