filename,output,inference_time_sec
regenerated_new/13/H/case-100308_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/14/H/case-100308_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100359_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100359_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100359_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/5/H/case-100359_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/10/H/case-100359_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-100359_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100359_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/13/H/case-100359_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100359_JAY_ANNOTATION.png,"[14,13]",1.1
regenerated_new/1/H/case-100366_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100366_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100366_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/10/H/case-100366_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-100366_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100366_JAY_ANNOTATION.png,"[12,4]",0.98
regenerated_new/1/H/case-100369_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100369_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-100369_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100369_JAY_ANNOTATION.png,"[4,6]",0.86
regenerated_new/5/H/case-100369_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/8/H/case-100369_JAY_ANNOTATION.png,"[13,8]",0.99
regenerated_new/10/H/case-100369_JAY_ANNOTATION.png,"[11,10]",1.1
regenerated_new/11/H/case-100369_JAY_ANNOTATION.png,"[11,12]",1.1
regenerated_new/12/H/case-100369_JAY_ANNOTATION.png,"[12,4]",0.98
regenerated_new/13/H/case-100369_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/1/H/case-100371_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100371_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-100371_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100371_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-100371_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/9/H/case-100371_JAY_ANNOTATION.png,"[14,9]",0.98
regenerated_new/10/H/case-100371_JAY_ANNOTATION.png,"[10,11]",1.1
regenerated_new/11/H/case-100371_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100371_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/13/H/case-100371_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/14/H/case-100371_JAY_ANNOTATION.png,"[14,9]",0.99
regenerated_new/1/H/case-100515_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100515_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100515_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100515_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-100515_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/6/H/case-100515_JAY_ANNOTATION.png,"[6,12]",0.98
regenerated_new/10/H/case-100515_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100515_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100515_JAY_ANNOTATION.png,"[12,4]",0.98
regenerated_new/13/H/case-100515_JAY_ANNOTATION.png,"[13,5]",0.98
regenerated_new/14/H/case-100515_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100518_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100518_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100518_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100518_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-100518_JAY_ANNOTATION.png,"[13,5]",0.98
regenerated_new/10/H/case-100518_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100518_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100518_JAY_ANNOTATION.png,"[12,4]",0.98
regenerated_new/13/H/case-100518_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100518_JAY_ANNOTATION.png,"[14,9]",0.98
regenerated_new/1/H/case-100541_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100541_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100541_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100541_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/10/H/case-100541_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-100541_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100541_JAY_ANNOTATION.png,"[12,4]",0.98
regenerated_new/13/H/case-100541_JAY_ANNOTATION.png,"[13,5]",0.98
regenerated_new/14/H/case-100541_JAY_ANNOTATION.png,"[14,13]",1.1
regenerated_new/1/H/case-100585_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100585_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100585_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/5/H/case-100585_JAY_ANNOTATION.png,"[13,5]",0.98
regenerated_new/10/H/case-100585_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100585_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100585_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-100585_JAY_ANNOTATION.png,"[13,11]",1.11
regenerated_new/1/H/case-100591_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100591_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-100591_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100591_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-100591_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/10/H/case-100591_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100591_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100591_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-100591_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100591_JAY_ANNOTATION.png,"[14,13]",1.1
regenerated_new/1/H/case-100702_JAY_ANNOTATION.png,"[1,10]",0.98
regenerated_new/2/H/case-100702_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-100702_JAY_ANNOTATION.png,"[3,10]",0.98
regenerated_new/4/H/case-100702_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-100702_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/10/H/case-100702_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-100702_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/13/H/case-100702_JAY_ANNOTATION.png,"[13,9]",0.99
regenerated_new/14/H/case-100702_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100770_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100770_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-100770_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-100770_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-100770_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-100770_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100770_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100770_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/13/H/case-100770_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100770_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100779_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100779_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-100779_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-100779_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/10/H/case-100779_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100779_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/13/H/case-100779_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-100779_JAY_ANNOTATION.png,"[14,12]",1.11
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100863_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-100863_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-100863_JAY_ANNOTATION.png,"[4,2]",0.86
regenerated_new/5/H/case-100863_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-100863_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/13/H/case-100863_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100863_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100915_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-100915_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-100915_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-100915_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-100915_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-100915_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-100915_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-100917_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-100917_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-100917_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-100917_JAY_ANNOTATION.png,"[5,13]",0.98
regenerated_new/6/H/case-100917_JAY_ANNOTATION.png,"[14,6]",0.99
regenerated_new/10/H/case-100917_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-100917_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-100917_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-101045_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101045_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101045_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[11,10]",1.12
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/13/H/case-101045_JAY_ANNOTATION.png,"[13,6]",0.99
regenerated_new/14/H/case-101045_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101074_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-101074_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101074_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/5/H/case-101074_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-101074_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/11/H/case-101074_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-101074_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101074_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101133_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-101133_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101133_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101133_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/9/H/case-101133_JAY_ANNOTATION.png,"[12,9]",0.99
regenerated_new/10/H/case-101133_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-101133_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-101133_JAY_ANNOTATION.png,"[13,14]",1.11
regenerated_new/14/H/case-101133_JAY_ANNOTATION.png,"[14,9]",0.99
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101195_JAY_ANNOTATION.png,"[2,10]",0.98
regenerated_new/3/H/case-101195_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101195_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101195_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101195_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/13/H/case-101195_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101195_JAY_ANNOTATION.png,"[14,9]",0.99
regenerated_new/1/H/case-101206_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101206_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-101206_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101206_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101206_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-101206_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101206_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-101206_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/13/H/case-101206_JAY_ANNOTATION.png,"[13,5]",0.98
regenerated_new/14/H/case-101206_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-101362_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101362_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-101362_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101362_JAY_ANNOTATION.png,"[4,12]",0.98
regenerated_new/5/H/case-101362_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/10/H/case-101362_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101362_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101362_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-101362_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101362_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-101367_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101367_JAY_ANNOTATION.png,"[2,4]",0.86
regenerated_new/3/H/case-101367_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101367_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/6/H/case-101367_JAY_ANNOTATION.png,"[6,12]",0.99
regenerated_new/10/H/case-101367_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101367_JAY_ANNOTATION.png,"[11,10]",1.11
regenerated_new/12/H/case-101367_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/13/H/case-101367_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101367_JAY_ANNOTATION.png,"[14,13]",1.11
regenerated_new/1/H/case-101409_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101409_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-101409_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101409_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101409_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-101409_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101409_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101409_JAY_ANNOTATION.png,"[12,14]",1.11
regenerated_new/13/H/case-101409_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101409_JAY_ANNOTATION.png,"[14,12]",1.11
regenerated_new/1/H/case-101413_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101413_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-101413_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101413_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101413_JAY_ANNOTATION.png,"[5,13]",0.99
regenerated_new/10/H/case-101413_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101413_JAY_ANNOTATION.png,"[11,12]",1.11
regenerated_new/12/H/case-101413_JAY_ANNOTATION.png,"[12,4]",0.99
regenerated_new/13/H/case-101413_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/14/H/case-101413_JAY_ANNOTATION.png,"[14,9]",0.99
regenerated_new/1/H/case-101447_JAY_ANNOTATION.png,"[1,10]",0.99
regenerated_new/2/H/case-101447_JAY_ANNOTATION.png,"[2,10]",0.99
regenerated_new/3/H/case-101447_JAY_ANNOTATION.png,"[3,10]",0.99
regenerated_new/4/H/case-101447_JAY_ANNOTATION.png,"[4,12]",0.99
regenerated_new/5/H/case-101447_JAY_ANNOTATION.png,"[13,5]",0.99
regenerated_new/8/H/case-101447_JAY_ANNOTATION.png,"[13,8]",0.99
regenerated_new/10/H/case-101447_JAY_ANNOTATION.png,"[10,11]",1.11
regenerated_new/11/H/case-101447_JAY_ANNOTATION.png,"[11,12]",1.11
