filename,output,inference_time_sec
regenerated_new/2/H/case-100254_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100254_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100254_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/5/H/case-100254_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/6/H/case-100254_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100254_JAY_ANNOTATION.png,"[10,3]",0.45
regenerated_new/11/H/case-100254_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100254_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/14/H/case-100254_JAY_ANNOTATION.png,"[12,14]",0.51
regenerated_new/1/H/case-100265_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100265_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100265_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/6/H/case-100265_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/9/H/case-100265_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-100265_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100265_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100265_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-100265_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100265_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-100304_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100304_JAY_ANNOTATION.png,"[2,4]",0.4
regenerated_new/3/H/case-100304_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100304_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/5/H/case-100304_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/9/H/case-100304_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-100304_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100304_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100304_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100304_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100308_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100308_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100308_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/6/H/case-100308_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/9/H/case-100308_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/10/H/case-100308_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100308_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100308_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100308_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-100359_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100359_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100359_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/9/H/case-100359_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-100359_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100359_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100359_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-100359_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100359_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100366_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100366_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100366_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/9/H/case-100366_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/10/H/case-100366_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/11/H/case-100366_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100366_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100366_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100369_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100369_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100369_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100369_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/6/H/case-100369_JAY_ANNOTATION.png,"[6,12]",0.46
regenerated_new/10/H/case-100369_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100369_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100369_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-100369_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100369_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100371_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100371_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100371_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/6/H/case-100371_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100371_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100371_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100371_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100371_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100515_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100515_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100515_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100515_JAY_ANNOTATION.png,"[12,4]",0.45
regenerated_new/6/H/case-100515_JAY_ANNOTATION.png,"[6,12]",0.45
regenerated_new/10/H/case-100515_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100515_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100515_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-100515_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100515_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100518_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100518_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100518_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100518_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/5/H/case-100518_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/6/H/case-100518_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100518_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100518_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100518_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100518_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100541_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100541_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100541_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/7/H/case-100541_JAY_ANNOTATION.png,"[7,12]",0.45
regenerated_new/10/H/case-100541_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/11/H/case-100541_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100541_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-100541_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100541_JAY_ANNOTATION.png,"[14,3]",0.45
regenerated_new/1/H/case-100585_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100585_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100585_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-100585_JAY_ANNOTATION.png,"[12,5]",0.45
regenerated_new/9/H/case-100585_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/10/H/case-100585_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100585_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100585_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/14/H/case-100585_JAY_ANNOTATION.png,"[14,9]",0.46
regenerated_new/1/H/case-100591_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100591_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100591_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100591_JAY_ANNOTATION.png,"[12,4]",0.45
regenerated_new/6/H/case-100591_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100591_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100591_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-100591_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-100591_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100591_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100702_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100702_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100702_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-100702_JAY_ANNOTATION.png,"[12,5]",0.45
regenerated_new/6/H/case-100702_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/7/H/case-100702_JAY_ANNOTATION.png,"[7,3]",0.4
regenerated_new/9/H/case-100702_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-100702_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100702_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100702_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/14/H/case-100702_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-100770_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100770_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100770_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-100770_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/6/H/case-100770_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100770_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100770_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100770_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100770_JAY_ANNOTATION.png,"[14,9]",0.46
regenerated_new/1/H/case-100779_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100779_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100779_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/6/H/case-100779_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-100779_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100779_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100779_JAY_ANNOTATION.png,"[14,3]",0.45
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100863_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100863_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/10/H/case-100863_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-100863_JAY_ANNOTATION.png,"[14,3]",0.45
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100915_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100915_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-100915_JAY_ANNOTATION.png,"[12,5]",0.45
regenerated_new/6/H/case-100915_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/9/H/case-100915_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100915_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-100915_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-100915_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-100917_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-100917_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/10/H/case-100917_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-100917_JAY_ANNOTATION.png,"[12,4]",0.45
regenerated_new/14/H/case-100917_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101045_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101045_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/9/H/case-101045_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-101045_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101045_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101074_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101074_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/9/H/case-101074_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-101074_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101074_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-101074_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101074_JAY_ANNOTATION.png,"[14,3]",0.45
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101133_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101133_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/9/H/case-101133_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-101133_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101133_JAY_ANNOTATION.png,"[12,5]",0.45
regenerated_new/13/H/case-101133_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101133_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101195_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101195_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101195_JAY_ANNOTATION.png,"[12,5]",0.45
regenerated_new/6/H/case-101195_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[11,12]",0.51
regenerated_new/12/H/case-101195_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/14/H/case-101195_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-101206_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101206_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101206_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-101206_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/6/H/case-101206_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-101206_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101206_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101206_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-101206_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101206_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-101362_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101362_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101362_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101362_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/6/H/case-101362_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/9/H/case-101362_JAY_ANNOTATION.png,"[9,14]",0.45
regenerated_new/10/H/case-101362_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101362_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101362_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-101362_JAY_ANNOTATION.png,"[13,2]",0.45
regenerated_new/14/H/case-101362_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-101367_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101367_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101367_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101367_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/6/H/case-101367_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-101367_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101367_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101367_JAY_ANNOTATION.png,"[12,4]",0.45
regenerated_new/14/H/case-101367_JAY_ANNOTATION.png,"[14,3]",0.46
regenerated_new/1/H/case-101409_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101409_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101409_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/6/H/case-101409_JAY_ANNOTATION.png,"[6,12]",0.45
regenerated_new/7/H/case-101409_JAY_ANNOTATION.png,"[7,3]",0.4
regenerated_new/9/H/case-101409_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-101409_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101409_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101409_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-101409_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101409_JAY_ANNOTATION.png,"[14,2]",0.45
regenerated_new/1/H/case-101413_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101413_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101413_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/4/H/case-101413_JAY_ANNOTATION.png,"[4,12]",0.45
regenerated_new/6/H/case-101413_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/9/H/case-101413_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/10/H/case-101413_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101413_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101413_JAY_ANNOTATION.png,"[12,9]",0.45
regenerated_new/13/H/case-101413_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101413_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-101447_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101447_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101447_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101447_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/6/H/case-101447_JAY_ANNOTATION.png,"[6,2]",0.4
regenerated_new/10/H/case-101447_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101447_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101447_JAY_ANNOTATION.png,"[12,2]",0.45
regenerated_new/13/H/case-101447_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101447_JAY_ANNOTATION.png,"[14,12]",0.51
regenerated_new/1/H/case-101510_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101510_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101510_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/5/H/case-101510_JAY_ANNOTATION.png,"[5,12]",0.45
regenerated_new/10/H/case-101510_JAY_ANNOTATION.png,"[10,11]",0.51
regenerated_new/11/H/case-101510_JAY_ANNOTATION.png,"[11,10]",0.51
regenerated_new/12/H/case-101510_JAY_ANNOTATION.png,"[12,3]",0.45
regenerated_new/13/H/case-101510_JAY_ANNOTATION.png,"[13,5]",0.45
regenerated_new/14/H/case-101510_JAY_ANNOTATION.png,"[14,9]",0.45
regenerated_new/1/H/case-101540_JAY_ANNOTATION.png,"[1,2]",0.4
regenerated_new/2/H/case-101540_JAY_ANNOTATION.png,"[2,3]",0.4
regenerated_new/3/H/case-101540_JAY_ANNOTATION.png,"[3,2]",0.4
regenerated_new/9/H/case-101540_JAY_ANNOTATION.png,"[12,9]",0.45
