filename,output,inference_time_sec
regenerated_new/12/H/case-100254_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/13/H/case-100254_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100254_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/1/H/case-100265_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100265_JAY_ANNOTATION.png,"[2,4]",1.3
regenerated_new/3/H/case-100265_JAY_ANNOTATION.png,"[3,11]",1.47
regenerated_new/4/H/case-100265_JAY_ANNOTATION.png,"[4,11]",1.47
regenerated_new/5/H/case-100265_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100265_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100265_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100265_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100265_JAY_ANNOTATION.png,"[11,12]",1.65
regenerated_new/12/H/case-100265_JAY_ANNOTATION.png,"[12,11]",1.66
regenerated_new/13/H/case-100265_JAY_ANNOTATION.png,"[13,7]",1.47
regenerated_new/14/H/case-100265_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/1/H/case-100304_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100304_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/4/H/case-100304_JAY_ANNOTATION.png,"[4,8]",1.29
regenerated_new/5/H/case-100304_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/6/H/case-100304_JAY_ANNOTATION.png,"[14,6]",1.47
regenerated_new/10/H/case-100304_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100304_JAY_ANNOTATION.png,"[11,12]",1.65
regenerated_new/12/H/case-100304_JAY_ANNOTATION.png,"[12,11]",1.65
regenerated_new/13/H/case-100304_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100304_JAY_ANNOTATION.png,"[9,14]",1.47
regenerated_new/1/H/case-100308_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100308_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100308_JAY_ANNOTATION.png,"[3,11]",1.47
regenerated_new/4/H/case-100308_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100308_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100308_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100308_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100308_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100308_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-100308_JAY_ANNOTATION.png,"[12,14]",1.66
regenerated_new/13/H/case-100308_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-100308_JAY_ANNOTATION.png,"[14,13]",1.66
regenerated_new/1/H/case-100359_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100359_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100359_JAY_ANNOTATION.png,"[3,10]",1.48
regenerated_new/5/H/case-100359_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/7/H/case-100359_JAY_ANNOTATION.png,"[7,14]",1.47
regenerated_new/8/H/case-100359_JAY_ANNOTATION.png,"[8,14]",1.48
regenerated_new/10/H/case-100359_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100359_JAY_ANNOTATION.png,"[11,10]",1.65
regenerated_new/12/H/case-100359_JAY_ANNOTATION.png,"[8,12]",1.47
regenerated_new/13/H/case-100359_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100359_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100366_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100366_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100366_JAY_ANNOTATION.png,"[3,13]",1.47
regenerated_new/4/H/case-100366_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100366_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100366_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100366_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/9/H/case-100366_JAY_ANNOTATION.png,"[9,14]",1.47
regenerated_new/10/H/case-100366_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-100366_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/12/H/case-100366_JAY_ANNOTATION.png,"[12,11]",1.66
regenerated_new/14/H/case-100366_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100369_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100369_JAY_ANNOTATION.png,"[2,10]",1.47
regenerated_new/3/H/case-100369_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100369_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100369_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100369_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100369_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100369_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100369_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-100369_JAY_ANNOTATION.png,"[12,14]",1.66
regenerated_new/13/H/case-100369_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-100369_JAY_ANNOTATION.png,"[13,14]",1.65
regenerated_new/1/H/case-100371_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100371_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100371_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100371_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100371_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100371_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100371_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/9/H/case-100371_JAY_ANNOTATION.png,"[9,14]",1.47
regenerated_new/10/H/case-100371_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100371_JAY_ANNOTATION.png,"[11,10]",1.65
regenerated_new/12/H/case-100371_JAY_ANNOTATION.png,"[12,11]",1.66
regenerated_new/13/H/case-100371_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-100371_JAY_ANNOTATION.png,"[14,9]",1.47
regenerated_new/1/H/case-100515_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100515_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100515_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100515_JAY_ANNOTATION.png,"[12,4]",1.47
regenerated_new/5/H/case-100515_JAY_ANNOTATION.png,"[5,8]",1.29
regenerated_new/7/H/case-100515_JAY_ANNOTATION.png,"[7,14]",1.47
regenerated_new/10/H/case-100515_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100515_JAY_ANNOTATION.png,"[11,10]",1.66
regenerated_new/12/H/case-100515_JAY_ANNOTATION.png,"[12,11]",1.65
regenerated_new/13/H/case-100515_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100515_JAY_ANNOTATION.png,"[14,13]",1.66
regenerated_new/1/H/case-100518_JAY_ANNOTATION.png,"[1,10]",1.48
regenerated_new/2/H/case-100518_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100518_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100518_JAY_ANNOTATION.png,"[4,12]",1.48
regenerated_new/6/H/case-100518_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100518_JAY_ANNOTATION.png,"[7,14]",1.47
regenerated_new/10/H/case-100518_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100518_JAY_ANNOTATION.png,"[11,10]",1.65
regenerated_new/12/H/case-100518_JAY_ANNOTATION.png,"[12,14]",1.66
regenerated_new/13/H/case-100518_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/14/H/case-100518_JAY_ANNOTATION.png,"[14,9]",1.47
regenerated_new/1/H/case-100541_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100541_JAY_ANNOTATION.png,"[2,10]",1.47
regenerated_new/3/H/case-100541_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100541_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100541_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100541_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100541_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100541_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100541_JAY_ANNOTATION.png,"[11,12]",1.65
regenerated_new/12/H/case-100541_JAY_ANNOTATION.png,"[12,11]",1.65
regenerated_new/14/H/case-100541_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100585_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100585_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/4/H/case-100585_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100585_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100585_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100585_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100585_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-100585_JAY_ANNOTATION.png,"[11,10]",1.65
regenerated_new/12/H/case-100585_JAY_ANNOTATION.png,"[8,12]",1.47
regenerated_new/13/H/case-100585_JAY_ANNOTATION.png,"[11,13]",1.65
regenerated_new/14/H/case-100585_JAY_ANNOTATION.png,"[14,13]",1.66
regenerated_new/1/H/case-100591_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100591_JAY_ANNOTATION.png,"[2,11]",1.47
regenerated_new/3/H/case-100591_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100591_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100591_JAY_ANNOTATION.png,"[5,8]",1.29
regenerated_new/7/H/case-100591_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-100591_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100591_JAY_ANNOTATION.png,"[11,12]",1.65
regenerated_new/12/H/case-100591_JAY_ANNOTATION.png,"[12,11]",1.65
regenerated_new/13/H/case-100591_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100591_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100702_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100702_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100702_JAY_ANNOTATION.png,"[3,11]",1.47
regenerated_new/4/H/case-100702_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100702_JAY_ANNOTATION.png,"[5,9]",1.29
regenerated_new/6/H/case-100702_JAY_ANNOTATION.png,"[6,14]",1.47
regenerated_new/7/H/case-100702_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/8/H/case-100702_JAY_ANNOTATION.png,"[8,13]",1.47
regenerated_new/9/H/case-100702_JAY_ANNOTATION.png,"[9,12]",1.47
regenerated_new/10/H/case-100702_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100702_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/13/H/case-100702_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/14/H/case-100702_JAY_ANNOTATION.png,"[14,12]",1.66
regenerated_new/1/H/case-100770_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100770_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-100770_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100770_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100770_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100770_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100770_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/8/H/case-100770_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/10/H/case-100770_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100770_JAY_ANNOTATION.png,"[11,10]",1.65
regenerated_new/12/H/case-100770_JAY_ANNOTATION.png,"[12,13]",1.66
regenerated_new/13/H/case-100770_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100770_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/1/H/case-100779_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100779_JAY_ANNOTATION.png,"[2,10]",1.47
regenerated_new/3/H/case-100779_JAY_ANNOTATION.png,"[3,11]",1.47
regenerated_new/4/H/case-100779_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100779_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/6/H/case-100779_JAY_ANNOTATION.png,"[6,12]",1.99
regenerated_new/7/H/case-100779_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/8/H/case-100779_JAY_ANNOTATION.png,"[8,13]",1.47
regenerated_new/10/H/case-100779_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/12/H/case-100779_JAY_ANNOTATION.png,"[12,11]",1.66
regenerated_new/13/H/case-100779_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-100779_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100863_JAY_ANNOTATION.png,"[2,11]",1.47
regenerated_new/3/H/case-100863_JAY_ANNOTATION.png,"[3,11]",1.47
regenerated_new/4/H/case-100863_JAY_ANNOTATION.png,"[4,11]",1.47
regenerated_new/5/H/case-100863_JAY_ANNOTATION.png,"[5,8]",1.29
regenerated_new/6/H/case-100863_JAY_ANNOTATION.png,"[14,6]",1.47
regenerated_new/7/H/case-100863_JAY_ANNOTATION.png,"[7,14]",1.47
regenerated_new/8/H/case-100863_JAY_ANNOTATION.png,"[8,13]",1.47
regenerated_new/10/H/case-100863_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[12,11]",1.65
regenerated_new/13/H/case-100863_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100863_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100915_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/4/H/case-100915_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100915_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100915_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100915_JAY_ANNOTATION.png,"[7,13]",1.48
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/12/H/case-100915_JAY_ANNOTATION.png,"[12,14]",1.66
regenerated_new/13/H/case-100915_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100915_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-100917_JAY_ANNOTATION.png,"[2,11]",1.48
regenerated_new/3/H/case-100917_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-100917_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-100917_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-100917_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-100917_JAY_ANNOTATION.png,"[7,8]",1.29
regenerated_new/10/H/case-100917_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-100917_JAY_ANNOTATION.png,"[12,14]",1.66
regenerated_new/13/H/case-100917_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-100917_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,10]",1.47
regenerated_new/3/H/case-101045_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-101045_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-101045_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-101045_JAY_ANNOTATION.png,"[6,14]",1.48
regenerated_new/7/H/case-101045_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[12,11]",1.66
regenerated_new/13/H/case-101045_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-101045_JAY_ANNOTATION.png,"[14,13]",1.66
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1,3]",1.29
regenerated_new/2/H/case-101074_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-101074_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-101074_JAY_ANNOTATION.png,"[4,12]",1.48
regenerated_new/5/H/case-101074_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-101074_JAY_ANNOTATION.png,"[6,12]",1.48
regenerated_new/7/H/case-101074_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/8/H/case-101074_JAY_ANNOTATION.png,"[8,13]",1.47
regenerated_new/10/H/case-101074_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-101074_JAY_ANNOTATION.png,"[10,11]",1.65
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[8,12]",1.47
regenerated_new/13/H/case-101074_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/14/H/case-101074_JAY_ANNOTATION.png,"[14,13]",1.65
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-101133_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/4/H/case-101133_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-101133_JAY_ANNOTATION.png,"[5,13]",1.48
regenerated_new/6/H/case-101133_JAY_ANNOTATION.png,"[6,12]",1.47
regenerated_new/7/H/case-101133_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/9/H/case-101133_JAY_ANNOTATION.png,"[9,12]",1.47
regenerated_new/10/H/case-101133_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-101133_JAY_ANNOTATION.png,"[12,14]",1.65
regenerated_new/13/H/case-101133_JAY_ANNOTATION.png,"[13,5]",1.47
regenerated_new/14/H/case-101133_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1,10]",1.47
regenerated_new/2/H/case-101195_JAY_ANNOTATION.png,"[2,4]",1.29
regenerated_new/3/H/case-101195_JAY_ANNOTATION.png,"[3,10]",1.47
regenerated_new/4/H/case-101195_JAY_ANNOTATION.png,"[4,12]",1.47
regenerated_new/5/H/case-101195_JAY_ANNOTATION.png,"[5,13]",1.47
regenerated_new/6/H/case-101195_JAY_ANNOTATION.png,"[6,14]",1.48
regenerated_new/7/H/case-101195_JAY_ANNOTATION.png,"[7,13]",1.47
regenerated_new/8/H/case-101195_JAY_ANNOTATION.png,"[14,8]",1.47
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.66
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[11,12]",1.66
regenerated_new/12/H/case-101195_JAY_ANNOTATION.png,"[4,12]",1.48
regenerated_new/13/H/case-101195_JAY_ANNOTATION.png,"[5,13]",1.47
