filename,output,inference_time_sec
regenerated_new/1/H/case-100247_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-100247_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/5/H/case-100247_JAY_ANNOTATION.png,"[5, 13]",0.79
regenerated_new/6/H/case-100247_JAY_ANNOTATION.png,"[6,13]",0.71
regenerated_new/7/H/case-100247_JAY_ANNOTATION.png,"[13, 7]",0.8
regenerated_new/10/H/case-100247_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100247_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100247_JAY_ANNOTATION.png,"[12, 13]",0.89
regenerated_new/13/H/case-100247_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-100247_JAY_ANNOTATION.png,"[14,11]",0.8
regenerated_new/1/H/case-100254_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-100254_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100254_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100254_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/9/H/case-100254_JAY_ANNOTATION.png,"[11, 9]",0.8
regenerated_new/10/H/case-100254_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100254_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/13/H/case-100254_JAY_ANNOTATION.png,"[9,13]",0.71
regenerated_new/14/H/case-100254_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-100265_JAY_ANNOTATION.png,"[1,10]",0.71
regenerated_new/2/H/case-100265_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100265_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/5/H/case-100265_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/6/H/case-100265_JAY_ANNOTATION.png,"[6,12]",0.71
regenerated_new/10/H/case-100265_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100265_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100265_JAY_ANNOTATION.png,"[12, 4]",0.79
regenerated_new/13/H/case-100265_JAY_ANNOTATION.png,"[13, 9]",0.8
regenerated_new/14/H/case-100265_JAY_ANNOTATION.png,"[14, 3]",0.8
regenerated_new/1/H/case-100304_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100304_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/5/H/case-100304_JAY_ANNOTATION.png,"[5, 9]",0.71
regenerated_new/10/H/case-100304_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100304_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100304_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-100304_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-100304_JAY_ANNOTATION.png,"[14, 9]",0.8
regenerated_new/1/H/case-100308_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100308_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/5/H/case-100308_JAY_ANNOTATION.png,"[4, 5]",0.71
regenerated_new/6/H/case-100308_JAY_ANNOTATION.png,"[1, 6]",0.72
regenerated_new/9/H/case-100308_JAY_ANNOTATION.png,"[9,14]",0.71
regenerated_new/10/H/case-100308_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100308_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100308_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-100308_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-100308_JAY_ANNOTATION.png,"[14,11]",0.8
regenerated_new/1/H/case-100359_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-100359_JAY_ANNOTATION.png,"[2,12]",0.71
regenerated_new/4/H/case-100359_JAY_ANNOTATION.png,"[4, 12]",0.8
regenerated_new/6/H/case-100359_JAY_ANNOTATION.png,"[2,6]",0.62
regenerated_new/10/H/case-100359_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100359_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100359_JAY_ANNOTATION.png,"[12, 14]",0.88
regenerated_new/13/H/case-100359_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-100359_JAY_ANNOTATION.png,"[14,11]",0.8
regenerated_new/1/H/case-100366_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-100366_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100366_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100366_JAY_ANNOTATION.png,"[5, 13]",0.79
regenerated_new/10/H/case-100366_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100366_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100366_JAY_ANNOTATION.png,"[4,12]",0.72
regenerated_new/14/H/case-100366_JAY_ANNOTATION.png,"[14,11]",0.81
regenerated_new/1/H/case-100369_JAY_ANNOTATION.png,"[1, 10]",0.81
regenerated_new/2/H/case-100369_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/5/H/case-100369_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/6/H/case-100369_JAY_ANNOTATION.png,"[2,6]",0.64
regenerated_new/10/H/case-100369_JAY_ANNOTATION.png,"[10,11]",0.82
regenerated_new/11/H/case-100369_JAY_ANNOTATION.png,"[11,10]",0.82
regenerated_new/12/H/case-100369_JAY_ANNOTATION.png,"[12, 14]",0.9
regenerated_new/13/H/case-100369_JAY_ANNOTATION.png,"[13, 9]",0.82
regenerated_new/14/H/case-100369_JAY_ANNOTATION.png,"[14, 13]",0.91
regenerated_new/1/H/case-100371_JAY_ANNOTATION.png,"[1, 2]",0.74
regenerated_new/2/H/case-100371_JAY_ANNOTATION.png,"[2,12]",0.74
regenerated_new/4/H/case-100371_JAY_ANNOTATION.png,"[4,12]",0.73
regenerated_new/5/H/case-100371_JAY_ANNOTATION.png,"[5,13]",0.72
regenerated_new/6/H/case-100371_JAY_ANNOTATION.png,"[6,13]",0.72
regenerated_new/10/H/case-100371_JAY_ANNOTATION.png,"[10,11]",0.81
regenerated_new/11/H/case-100371_JAY_ANNOTATION.png,"[11,10]",0.82
regenerated_new/12/H/case-100371_JAY_ANNOTATION.png,"[12, 4]",0.81
regenerated_new/13/H/case-100371_JAY_ANNOTATION.png,"[5,13]",0.73
regenerated_new/14/H/case-100371_JAY_ANNOTATION.png,"[14, 3]",0.82
regenerated_new/1/H/case-100515_JAY_ANNOTATION.png,"[1, 2]",0.72
regenerated_new/2/H/case-100515_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100515_JAY_ANNOTATION.png,"[4,12]",0.72
regenerated_new/5/H/case-100515_JAY_ANNOTATION.png,"[5, 13]",0.81
regenerated_new/10/H/case-100515_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100515_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100515_JAY_ANNOTATION.png,"[12, 11]",0.89
regenerated_new/13/H/case-100515_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-100515_JAY_ANNOTATION.png,"[14, 1]",0.79
regenerated_new/1/H/case-100518_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100518_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-100518_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100518_JAY_ANNOTATION.png,"[5, 13]",0.79
regenerated_new/10/H/case-100518_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100518_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100518_JAY_ANNOTATION.png,"[12, 11]",0.88
regenerated_new/13/H/case-100518_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-100518_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-100541_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100541_JAY_ANNOTATION.png,"[2,11]",0.7
regenerated_new/4/H/case-100541_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100541_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/10/H/case-100541_JAY_ANNOTATION.png,"[10,11]",0.81
regenerated_new/11/H/case-100541_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100541_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/14/H/case-100541_JAY_ANNOTATION.png,"[14,11]",0.81
regenerated_new/1/H/case-100585_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-100585_JAY_ANNOTATION.png,"[2,12]",0.71
regenerated_new/4/H/case-100585_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/10/H/case-100585_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100585_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100585_JAY_ANNOTATION.png,"[8,12]",0.71
regenerated_new/13/H/case-100585_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-100585_JAY_ANNOTATION.png,"[14,11]",0.79
regenerated_new/1/H/case-100591_JAY_ANNOTATION.png,"[1, 2]",0.71
regenerated_new/2/H/case-100591_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-100591_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/6/H/case-100591_JAY_ANNOTATION.png,"[6,13]",0.71
regenerated_new/10/H/case-100591_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100591_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-100591_JAY_ANNOTATION.png,"[12, 11]",0.88
regenerated_new/13/H/case-100591_JAY_ANNOTATION.png,"[13,9]",0.71
regenerated_new/14/H/case-100591_JAY_ANNOTATION.png,"[14, 13]",0.88
regenerated_new/1/H/case-100702_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-100702_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100702_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/10/H/case-100702_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100702_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/13/H/case-100702_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-100702_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-100770_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100770_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-100770_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100770_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/6/H/case-100770_JAY_ANNOTATION.png,"[6,13]",0.71
regenerated_new/10/H/case-100770_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100770_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100770_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-100770_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-100770_JAY_ANNOTATION.png,"[14, 13]",0.88
regenerated_new/1/H/case-100779_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-100779_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100779_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/6/H/case-100779_JAY_ANNOTATION.png,"[6,13]",0.71
regenerated_new/10/H/case-100779_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100779_JAY_ANNOTATION.png,"[12, 4]",0.79
regenerated_new/13/H/case-100779_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/14/H/case-100779_JAY_ANNOTATION.png,"[14,10]",0.8
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100863_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100863_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100863_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/9/H/case-100863_JAY_ANNOTATION.png,"[13, 9]",0.8
regenerated_new/10/H/case-100863_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[12, 11]",0.88
regenerated_new/13/H/case-100863_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100915_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100915_JAY_ANNOTATION.png,"[4,12]",1.19
regenerated_new/5/H/case-100915_JAY_ANNOTATION.png,"[5,13]",0.7
regenerated_new/7/H/case-100915_JAY_ANNOTATION.png,"[13, 7]",0.79
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100915_JAY_ANNOTATION.png,"[12, 14]",0.88
regenerated_new/13/H/case-100915_JAY_ANNOTATION.png,"[13, 9]",0.79
regenerated_new/14/H/case-100915_JAY_ANNOTATION.png,"[14, 13]",0.88
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-100917_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-100917_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-100917_JAY_ANNOTATION.png,"[5, 13]",0.79
regenerated_new/10/H/case-100917_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-100917_JAY_ANNOTATION.png,"[12, 3]",0.79
regenerated_new/13/H/case-100917_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-100917_JAY_ANNOTATION.png,"[14,11]",0.79
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-101045_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101045_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/6/H/case-101045_JAY_ANNOTATION.png,"[1, 6]",0.71
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101045_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-101045_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1, 2]",0.71
regenerated_new/2/H/case-101074_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101074_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101074_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/6/H/case-101074_JAY_ANNOTATION.png,"[2,6]",0.62
regenerated_new/10/H/case-101074_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101074_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101074_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1, 2]",0.71
regenerated_new/2/H/case-101133_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-101133_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/10/H/case-101133_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101133_JAY_ANNOTATION.png,"[12, 4]",0.79
regenerated_new/13/H/case-101133_JAY_ANNOTATION.png,"[9,13]",0.71
regenerated_new/14/H/case-101133_JAY_ANNOTATION.png,"[14,10]",0.79
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-101195_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101195_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101195_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/7/H/case-101195_JAY_ANNOTATION.png,"[13, 7]",0.79
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[11, 12]",0.88
regenerated_new/12/H/case-101195_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101195_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-101195_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-101206_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-101206_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101206_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101206_JAY_ANNOTATION.png,"[5, 13]",0.79
regenerated_new/6/H/case-101206_JAY_ANNOTATION.png,"[6,14]",0.71
regenerated_new/10/H/case-101206_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101206_JAY_ANNOTATION.png,"[11,10]",0.8
regenerated_new/12/H/case-101206_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101206_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-101206_JAY_ANNOTATION.png,"[14,10]",0.8
regenerated_new/1/H/case-101362_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-101362_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101362_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101362_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/6/H/case-101362_JAY_ANNOTATION.png,"[6,12]",0.71
regenerated_new/10/H/case-101362_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101362_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101362_JAY_ANNOTATION.png,"[12, 13]",0.88
regenerated_new/13/H/case-101362_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-101362_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-101367_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-101367_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101367_JAY_ANNOTATION.png,"[4,13]",0.71
regenerated_new/5/H/case-101367_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/10/H/case-101367_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101367_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101367_JAY_ANNOTATION.png,"[12, 6]",0.8
regenerated_new/14/H/case-101367_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-101409_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-101409_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101409_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/7/H/case-101409_JAY_ANNOTATION.png,"[13, 7]",0.79
regenerated_new/9/H/case-101409_JAY_ANNOTATION.png,"[14, 9]",0.79
regenerated_new/10/H/case-101409_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101409_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101409_JAY_ANNOTATION.png,"[12, 11]",0.88
regenerated_new/13/H/case-101409_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/14/H/case-101409_JAY_ANNOTATION.png,"[10, 14]",0.88
regenerated_new/1/H/case-101413_JAY_ANNOTATION.png,"[1, 2]",0.71
regenerated_new/2/H/case-101413_JAY_ANNOTATION.png,"[2,4]",0.62
regenerated_new/4/H/case-101413_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101413_JAY_ANNOTATION.png,"[5,13]",0.71
regenerated_new/6/H/case-101413_JAY_ANNOTATION.png,"[6,12]",0.71
regenerated_new/10/H/case-101413_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101413_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101413_JAY_ANNOTATION.png,"[12, 11]",0.88
regenerated_new/13/H/case-101413_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-101413_JAY_ANNOTATION.png,"[14, 10]",0.88
regenerated_new/1/H/case-101447_JAY_ANNOTATION.png,"[1,2]",0.62
regenerated_new/2/H/case-101447_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/6/H/case-101447_JAY_ANNOTATION.png,"[6,13]",0.71
regenerated_new/10/H/case-101447_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101447_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101447_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101447_JAY_ANNOTATION.png,"[13, 5]",0.79
regenerated_new/14/H/case-101447_JAY_ANNOTATION.png,"[14,11]",0.8
regenerated_new/1/H/case-101510_JAY_ANNOTATION.png,"[1, 10]",0.8
regenerated_new/2/H/case-101510_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101510_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101510_JAY_ANNOTATION.png,"[4, 5]",0.71
regenerated_new/6/H/case-101510_JAY_ANNOTATION.png,"[2,6]",0.62
regenerated_new/10/H/case-101510_JAY_ANNOTATION.png,"[10,11]",0.8
regenerated_new/11/H/case-101510_JAY_ANNOTATION.png,"[11,10]",0.79
regenerated_new/12/H/case-101510_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/13/H/case-101510_JAY_ANNOTATION.png,"[13, 5]",0.8
regenerated_new/14/H/case-101510_JAY_ANNOTATION.png,"[14, 11]",0.88
regenerated_new/1/H/case-101540_JAY_ANNOTATION.png,"[1, 10]",0.79
regenerated_new/2/H/case-101540_JAY_ANNOTATION.png,"[2,11]",0.71
regenerated_new/4/H/case-101540_JAY_ANNOTATION.png,"[4,12]",0.71
regenerated_new/5/H/case-101540_JAY_ANNOTATION.png,"[5, 2]",0.71
regenerated_new/6/H/case-101540_JAY_ANNOTATION.png,"[6,12]",0.71
regenerated_new/10/H/case-101540_JAY_ANNOTATION.png,"[10,11]",0.79
regenerated_new/11/H/case-101540_JAY_ANNOTATION.png,"[11,10]",0.79
