filename,output,inference_time_sec
regenerated_new/7/H/case-100779_JAY_ANNOTATION.png,"[6,7]",1.23
regenerated_new/10/H/case-100779_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-100779_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/13/H/case-100779_JAY_ANNOTATION.png,"[12,13]",1.56
regenerated_new/1/H/case-100863_JAY_ANNOTATION.png,"[1,1]",1.22
regenerated_new/2/H/case-100863_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/10/H/case-100863_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-100863_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-100863_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-100863_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-100915_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-100915_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/6/H/case-100915_JAY_ANNOTATION.png,"[6,7]",1.23
regenerated_new/7/H/case-100915_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-100915_JAY_ANNOTATION.png,"[1,10]",1.39
regenerated_new/11/H/case-100915_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/13/H/case-100915_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-100917_JAY_ANNOTATION.png,"[1,11]",1.39
regenerated_new/2/H/case-100917_JAY_ANNOTATION.png,"[2,6]",1.23
regenerated_new/10/H/case-100917_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-100917_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-100917_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-100917_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101045_JAY_ANNOTATION.png,"[1,1]",1.23
regenerated_new/2/H/case-101045_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/6/H/case-101045_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-101045_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101045_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-101045_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101045_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101074_JAY_ANNOTATION.png,"[1,2]",1.23
regenerated_new/10/H/case-101074_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101074_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-101074_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101074_JAY_ANNOTATION.png,"[12,13]",1.56
regenerated_new/1/H/case-101133_JAY_ANNOTATION.png,"[1,10]",1.39
regenerated_new/2/H/case-101133_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/10/H/case-101133_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101133_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101133_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101133_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101195_JAY_ANNOTATION.png,"[1,11]",1.39
regenerated_new/6/H/case-101195_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/7/H/case-101195_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101195_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101195_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101195_JAY_ANNOTATION.png,"[12,13]",1.56
regenerated_new/1/H/case-101206_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-101206_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/7/H/case-101206_JAY_ANNOTATION.png,"[6,7]",1.23
regenerated_new/10/H/case-101206_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101206_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101206_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101206_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101362_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-101362_JAY_ANNOTATION.png,"[2,10]",1.39
regenerated_new/10/H/case-101362_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101362_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101362_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101362_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101367_JAY_ANNOTATION.png,"[1,11]",1.39
regenerated_new/2/H/case-101367_JAY_ANNOTATION.png,"[2,6]",1.22
regenerated_new/10/H/case-101367_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101367_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101367_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101409_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-101409_JAY_ANNOTATION.png,"[2,6]",1.22
regenerated_new/7/H/case-101409_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/12/H/case-101409_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101409_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101413_JAY_ANNOTATION.png,"[1,11]",1.4
regenerated_new/10/H/case-101413_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101413_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101413_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101413_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101447_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-101447_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/6/H/case-101447_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/11/H/case-101447_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101447_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101447_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101510_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/7/H/case-101510_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-101510_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101510_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101510_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101510_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101540_JAY_ANNOTATION.png,"[1,11]",1.4
regenerated_new/12/H/case-101540_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/13/H/case-101540_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101581_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-101581_JAY_ANNOTATION.png,"[2,6]",1.22
regenerated_new/10/H/case-101581_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101581_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101581_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101599_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-101599_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/7/H/case-101599_JAY_ANNOTATION.png,"[6,7]",1.23
regenerated_new/10/H/case-101599_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101599_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101599_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101599_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101625_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/10/H/case-101625_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101625_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101625_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101641_JAY_ANNOTATION.png,"[1,2]",1.23
regenerated_new/10/H/case-101641_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101641_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-101641_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/13/H/case-101641_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101857_JAY_ANNOTATION.png,"[1,2]",1.23
regenerated_new/3/H/case-101857_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/11/H/case-101857_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101857_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101857_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101860_JAY_ANNOTATION.png,"[1,1]",1.22
regenerated_new/2/H/case-101860_JAY_ANNOTATION.png,"[2,6]",1.23
regenerated_new/10/H/case-101860_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101860_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101860_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101860_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101885_JAY_ANNOTATION.png,"[1,11]",1.4
regenerated_new/10/H/case-101885_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-101885_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101885_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101885_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101937_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-101937_JAY_ANNOTATION.png,"[2,6]",1.22
regenerated_new/3/H/case-101937_JAY_ANNOTATION.png,"[2,3]",1.23
regenerated_new/10/H/case-101937_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101937_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101937_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101940_JAY_ANNOTATION.png,"[1,10]",1.39
regenerated_new/7/H/case-101940_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-101940_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/13/H/case-101940_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-101982_JAY_ANNOTATION.png,"[1,11]",1.4
regenerated_new/2/H/case-101982_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/7/H/case-101982_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/11/H/case-101982_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-101982_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-101982_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102010_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-102010_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/6/H/case-102010_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-102010_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-102010_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-102010_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102010_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102041_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-102041_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/3/H/case-102041_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/7/H/case-102041_JAY_ANNOTATION.png,"[6,7]",1.23
regenerated_new/12/H/case-102041_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102093_JAY_ANNOTATION.png,"[1,2]",1.23
regenerated_new/2/H/case-102093_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/10/H/case-102093_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-102093_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/13/H/case-102093_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102157_JAY_ANNOTATION.png,"[1,2]",1.23
regenerated_new/2/H/case-102157_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/6/H/case-102157_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-102157_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-102157_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-102157_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102157_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102183_JAY_ANNOTATION.png,"[1,10]",1.39
regenerated_new/2/H/case-102183_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/6/H/case-102183_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/10/H/case-102183_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-102183_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-102183_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102183_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102224_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-102224_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/7/H/case-102224_JAY_ANNOTATION.png,"[6,7]",1.22
regenerated_new/11/H/case-102224_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-102224_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102224_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102308_JAY_ANNOTATION.png,"[1,2]",1.22
regenerated_new/2/H/case-102308_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/10/H/case-102308_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/11/H/case-102308_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/12/H/case-102308_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102308_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102321_JAY_ANNOTATION.png,"[1,11]",1.39
regenerated_new/2/H/case-102321_JAY_ANNOTATION.png,"[2,4]",1.23
regenerated_new/3/H/case-102321_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/10/H/case-102321_JAY_ANNOTATION.png,"[10,11]",1.56
regenerated_new/11/H/case-102321_JAY_ANNOTATION.png,"[10,11]",1.57
regenerated_new/12/H/case-102321_JAY_ANNOTATION.png,"[12,13]",1.56
regenerated_new/13/H/case-102321_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102367_JAY_ANNOTATION.png,"[1,1]",1.22
regenerated_new/2/H/case-102367_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/11/H/case-102367_JAY_ANNOTATION.png,"[11,12]",1.57
regenerated_new/13/H/case-102367_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-102388_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-102388_JAY_ANNOTATION.png,"[2,4]",1.22
regenerated_new/3/H/case-102388_JAY_ANNOTATION.png,"[2,3]",1.22
regenerated_new/10/H/case-102388_JAY_ANNOTATION.png,"[10,11]",1.56
regenerated_new/11/H/case-102388_JAY_ANNOTATION.png,"[11,12]",1.56
regenerated_new/12/H/case-102388_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/13/H/case-102388_JAY_ANNOTATION.png,"[12,13]",1.57
regenerated_new/1/H/case-104754_JAY_ANNOTATION.png,"[1,10]",1.4
regenerated_new/2/H/case-104754_JAY_ANNOTATION.png,"[2,6]",1.22
regenerated_new/10/H/case-104754_JAY_ANNOTATION.png,"[10,11]",1.57
