filename,output,inference_time_sec
gaussian_xyz/case-100575/case-100575_-102.26495427635066_37.20323468857627_-167.3122449294258.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.98
gaussian_xyz/case-100575/case-100575_-62.92404939655631_-13.088466075349334_-113.25065536711278.png,"[10: T1 vertebral body, 11: Carina, 6: Right elbow]",2.17
gaussian_xyz/case-100575/case-100575_-73.79991440089731_8.2247452779543_38.572559486459646.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 12: Right hemidiaphragm, Right Diaphragmatic dome, Right Diaphragmatic crus]",5.68
gaussian_xyz/case-100575/case-100575_73.83836039733856_-20.544778230259244_-0.8500707881611964.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.79
gaussian_xyz/case-100575/case-100575_52.77950086353766_8.485094993439619_26.056761604824892.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 11: Carina, Tracheal bifurcation, Tracheal carina, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",4.78
gaussian_xyz/case-100575/case-100575_93.59098817081087_-40.61723780952281_16.534770193021885.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 4: Right scapular inferior angle, Lower tip of right scapula, Right shoulder blade tip]",5.87
gaussian_xyz/case-100575/case-100575_-66.31544446079556_64.69074792935554_-133.66383345100755.png,"[6: Right elbow, 10: T1, 12: Right hemidiaphragm]",2.35
gaussian_xyz/case-100575/case-100575_19.276873719107016_8.824609978333315_84.3313588925287.png,"[6: Right elbow, 10: T1, 11: Carina]",1.99
gaussian_xyz/case-100575/case-100575_164.33939546286797_-28.79424817824974_-67.04974162916186.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.8
gaussian_xyz/case-100575/case-100575_109.50924968499766_-23.721873735027543_-183.73845650096976.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 12: Right hemidiaphragm, Right Diaphragmatic dome, Right Diaphragmatic crus]",5.68
gaussian_xyz/case-100575/case-100575_65.61290673732577_-133.5169746077145_-105.76269983385826.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-79.62349258947253_-59.277686229930154_-142.62330752102625.png,"[6: Right elbow, 2: Right humeral head, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-85.95245157439258_-48.07809645375466_195.05371289851058.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_119.74466452536984_-0.02462327520997411_74.81722680138373.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_109.42622941125148_-65.43211552003271_-46.95169904721236.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.77
gaussian_xyz/case-100575/case-100575_-129.8870675650163_-0.2290052987597507_-13.753326607787574.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_136.71718002236923_13.972072496693126_-42.73516717816188.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 11: Carina, Tracheal bifurcation, Tracheal carina, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",4.79
gaussian_xyz/case-100575/case-100575_-167.54175932914393_81.89186376756615_-199.18021563783287.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-136.43160334650773_5.254082699986228_146.34461142852246.png,"[2: Right humeral head, 3: Left humeral head, 10: T1]",2.08
gaussian_xyz/case-100575/case-100575_-65.06184749929768_-42.04424598112393_-128.03161341945864.png,"[6: Right elbow, 10: T1, 11: Carina]",1.99
gaussian_xyz/case-100575/case-100575_-157.92165011916478_18.000111295132786_-25.27367011440125.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.79
gaussian_xyz/case-100575/case-100575_54.523008335725706_46.28468417699403_-127.5026731936317.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_45.392170677935894_23.459669726198626_-4.079971007705758.png,"[11: Carina, 10: T1, 6: Right elbow]",1.99
gaussian_xyz/case-100575/case-100575_13.044779443055376_-24.4583500545733_-100.81652063494526.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.26
gaussian_xyz/case-100575/case-100575_66.0748524409822_-72.07726509199473_-76.33167020151018.png,"[2: Right humeral head, 10: T1, 5: Left scapular inferior angle]",2.26
gaussian_xyz/case-100575/case-100575_18.269354871774226_62.66152862003842_35.00086048633824.png,"[2: Right humeral head, 6: Right elbow, 4: Right scapular inferior angle]",2.17
gaussian_xyz/case-100575/case-100575_99.04130361044105_61.469763757112325_-75.46920956885896.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.26
gaussian_xyz/case-100575/case-100575_-167.27640244507444_-45.84022593253913_-35.36731695528155.png,"[6: Right elbow, 10: T1, 12: Right hemidiaphragm]",2.35
gaussian_xyz/case-100575/case-100575_176.10428750835126_64.21112589382865_148.0418263619071.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.79
gaussian_xyz/case-100575/case-100575_-111.45890103462645_62.47654660744206_46.89477182234574.png,"[10: T1 vertebral body, 12: Right hemidiaphragm, 14: T12]",2.71
gaussian_xyz/case-100575/case-100575_45.37896358712379_-37.076399744339625_16.15321580689117.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_42.28325188337803_-7.017296463901297_133.02649751190162.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_-68.98911692513411_40.35618915601668_-108.62360646994674.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_60.132095622409366_-25.2721459164661_-49.51871020909577.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 12: Right hemidiaphragm, Right Diaphragmatic dome, Right Diaphragmatic crus]",5.69
gaussian_xyz/case-100575/case-100575_-9.38843714934066_78.41571496091748_36.529598461718784.png,"[2: Right humeral head, 4: Right scapular inferior angle, 6: Right elbow]",2.17
gaussian_xyz/case-100575/case-100575_94.72329992681864_24.98066323861823_29.227398200707466.png,"[2: Right humeral head, 3: Left humeral head, 10: T1]",2.08
gaussian_xyz/case-100575/case-100575_120.23831332264962_75.78166214201683_237.42274800320274.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint]",5.79
gaussian_xyz/case-100575/case-100575_-155.4134548666493_18.80114423069962_-1.0045374119002572.png,"[2: Right humeral head, 3: Left humeral head, 10: T1]",2.08
gaussian_xyz/case-100575/case-100575_-21.49828542167782_41.565079514517144_-57.69675916575606.png,"[6: Right elbow, 10: T1, 11: Carina]",1.99
gaussian_xyz/case-100575/case-100575_123.23058960940295_-22.241934858819615_-137.06880899291792.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1 vertebral body, 12: Right hemidiaphragm, Right Diaphragmatic dome]",4.07
gaussian_xyz/case-100575/case-100575_77.69999524118876_-6.202134630663319_68.28556973449933.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1 vertebral body, T1, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.07
gaussian_xyz/case-100575/case-100575_8.975515850346909_55.04782273701827_85.19376915035066.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_31.587726555980083_68.97598732927186_56.71620809547314.png,"[2: Right humeral head, 3: Left humeral head, 6: Right elbow]",1.99
gaussian_xyz/case-100575/case-100575_135.42955776164644_-19.95172769209936_12.871454532446936.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.79
gaussian_xyz/case-100575/case-100575_168.76481238772573_41.329897311453024_-112.38631951068172.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 3: Left humeral head, Left Proximal humerus, Head of left humerus, Left glenohumeral head]",6.33
gaussian_xyz/case-100575/case-100575_56.9074441745509_24.654334794668884_-37.59342927779941.png,"[2: Right humeral head, 3: Left humeral head, 11: Carina]",2.08
gaussian_xyz/case-100575/case-100575_-99.43886801264664_31.682845044465534_58.37569974763285.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-142.78809815130376_-25.491378290807855_-59.26599128198791.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-124.6611760749141_28.83552300988247_71.4408715986792.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_46.336094532961965_-58.62382783396171_67.50830452579906.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-159.62925608813185_-30.8146804533829_131.8781051261039.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-143.01542144070064_7.152085039786938_-34.38048826521929.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-82.47150785566771_-9.036508484516354_-63.979068782610085.png,"[10: T1 vertebral body, 11: Carina, 6: Right elbow]",2.17
gaussian_xyz/case-100575/case-100575_126.27780538395609_31.02269869528626_-31.001214064831345.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_-157.295865845293_-100.25063334041111_-17.38677021018995.png,"[6: Right elbow, 8: Right wrist, 10: T1]",1.9
gaussian_xyz/case-100575/case-100575_-14.044919509148912_-47.348967947239615_-92.17785571094316.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.27
gaussian_xyz/case-100575/case-100575_-39.35200368607653_26.499223618550687_79.67444960250046.png,"[6: Right elbow, 10: T1, 11: Carina]",1.99
gaussian_xyz/case-100575/case-100575_-61.2694650170819_2.785366789802441_-30.399067174077665.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_118.20662597003047_-56.11041240353926_-210.59971993478283.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.24
gaussian_xyz/case-100575/case-100575_94.92271089268525_19.95923877859672_-43.43030341381214.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.79
gaussian_xyz/case-100575/case-100575_165.58719083658718_-5.977969420787784_73.46686798895652.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 11: Carina, Tracheal bifurcation, Tracheal carina]",4.79
gaussian_xyz/case-100575/case-100575_-50.77061032281746_-8.217389434248465_43.12799429455263.png,"[10: T1 vertebral body, 11: Carina, 6: Right elbow]",2.17
gaussian_xyz/case-100575/case-100575_95.08735355233779_8.658936962493637_-34.41816267085121.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 10: T1 vertebral body, 11: Carina, Tracheal bifurcation, Tracheal carina]",3.79
gaussian_xyz/case-100575/case-100575_-103.49016866981272_-23.34470683836679_-112.87919568213741.png,"[6: Right elbow, 10: T1, 12: Right hemidiaphragm]",2.35
gaussian_xyz/case-100575/case-100575_139.22708660876202_74.10070219322897_-31.784300713772623.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_8.077642640241862_-71.76765456691918_124.18719615068179.png,"[2: Right humeral head, 6: Right elbow, 4: Right scapular inferior angle]",2.17
gaussian_xyz/case-100575/case-100575_-123.84179513246556_-3.676418799116058_-13.730545974286246.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-99.87157453263097_0.9557895739242507_135.30456314776038.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_65.2759306285713_87.01758305848001_-138.13381069279808.png,"[2: Right humeral head, 4: Right scapular inferior angle, 6: Right elbow]",2.17
gaussian_xyz/case-100575/case-100575_-116.17106833665115_-50.97839871304895_-36.899046431865976.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-6.07899575406887_45.219567990011605_45.42300692887096.png,"[2: Right humeral head, 3: Left humeral head, 10: T1]",2.08
gaussian_xyz/case-100575/case-100575_-99.33259164528071_43.517922458254546_101.4257143832446.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-108.5599545089011_39.83964900274629_25.32612098821468.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-175.74091271991932_70.41951317347224_-45.291644910594556.png,"[6: Right elbow, 2: Right humeral head, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-157.23436004441433_-53.831722984609264_35.67879062493651.png,"[6: Right elbow, 10: T1, 12: Right hemidiaphragm]",2.36
gaussian_xyz/case-100575/case-100575_123.525906607955_-12.064952709565137_-38.842423615890695.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.25
gaussian_xyz/case-100575/case-100575_24.30471690115681_-3.0189583322851563_80.87108157979577.png,"[6: Right elbow, 11: Carina, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_170.2139698427206_1.8270782476018956_129.22733366587994.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.25
gaussian_xyz/case-100575/case-100575_1.4871477695674002_26.587680959443908_-27.02424710902965.png,"[6: Right elbow, 10: T1 vertebral body, 11: Carina]",2.17
gaussian_xyz/case-100575/case-100575_-173.57377928693407_-64.66164950572_-38.13796977678136.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",2.45
gaussian_xyz/case-100575/case-100575_-52.0427350869691_-52.74911346605599_-56.15051814199501.png,"[6: Right elbow, 10: T1 vertebral body, 12: Right hemidiaphragm]",2.53
gaussian_xyz/case-100575/case-100575_0.48998588109532193_-29.870819179163075_-144.93699329176852.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_86.87584064769413_-28.194721865575627_63.72201085305075.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.77
gaussian_xyz/case-100575/case-100575_-44.13376606681581_3.9022953418093373_94.98406697698539.png,"[10: T1 vertebral body, 11: Carina, 12: Right hemidiaphragm]",2.62
gaussian_xyz/case-100575/case-100575_32.672274588892634_84.56812635285496_142.08916462199602.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-20.839704091666192_97.65289568709558_-61.5175045644261.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.26
gaussian_xyz/case-100575/case-100575_27.844421727514657_24.378721590739016_-48.68490783509041.png,"[2: Right humeral head, 6: Right elbow, 11: Carina]",1.99
gaussian_xyz/case-100575/case-100575_50.954404824365355_-45.52474170007723_-11.959759629271298.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-5.027785104050764_-99.32473103282486_-43.01361157499381.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.26
gaussian_xyz/case-100575/case-100575_76.6424025342775_-80.11166596606985_45.70209290502823.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_167.3865027636051_-80.11737529679652_168.21092837608293.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.79
gaussian_xyz/case-100575/case-100575_-133.1672211848143_174.67083215948588_10.446889287416214.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_141.23302400927577_-2.4247441045160225_-54.020570367296116.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.78
gaussian_xyz/case-100575/case-100575_155.50634732949237_54.346484757142996_-165.15650414535187.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.79
gaussian_xyz/case-100575/case-100575_-58.7437818308249_-73.74134578518077_55.5725620624184.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_72.7061090232059_-26.5357870942454_292.15022650355377.png,"[2: Right humeral head, 3: Left humeral head, 10: T1]",2.09
gaussian_xyz/case-100575/case-100575_168.41721959823815_47.409344418424794_86.7094538343764.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.8
gaussian_xyz/case-100575/case-100575_106.68640661308206_-46.846262141111474_-42.1724377600777.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 2: Right humeral head, Right Proximal humerus, Head of right humerus, Right glenohumeral head, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.81
gaussian_xyz/case-100575/case-100575_-148.6283153561593_16.8355956933875_4.65761893120906.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_129.04944584769038_-24.02173286293057_-149.26768925475616.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.24
gaussian_xyz/case-100575/case-100575_119.00017249441305_58.14376017686855_35.85485828551048.png,"[2: Right humeral head, 4: Right scapular inferior angle, 10: T1]",2.26
gaussian_xyz/case-100575/case-100575_14.075154982349517_70.13132646573945_81.58370186916824.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-39.98011121449463_-1.5488026597171773_-53.650159059545544.png,"[11: Carina, 10: T1, 12: Right hemidiaphragm]",2.44
gaussian_xyz/case-100575/case-100575_-124.23454408215092_27.882693335576864_38.502787193934715.png,"[6: Right elbow, 10: T1 vertebral body, 11: Carina]",2.17
gaussian_xyz/case-100575/case-100575_51.93149579322025_8.143573471859712_-74.81206263625617.png,"[11: Carina, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_97.8860039513907_-16.280271385359594_-0.04645396572905668.png,"[1: Skull, Cranium, Cranial vault, Calvarium, 6: Right elbow, Right olecranon, Right Cubital joint, Right Elbow joint, 10: T1, First thoracic vertebra, T1 vertebral body, Upper thoracic vertebra]",5.24
gaussian_xyz/case-100575/case-100575_-139.50378238368756_-27.413866608071487_65.4215786248737.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-88.514454453395_-34.93710159611761_64.38665262478015.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-8.038659554008092_36.932718665644614_-69.34460094356214.png,"[2: Right humeral head, 6: Right elbow, 10: T1]",1.99
gaussian_xyz/case-100575/case-100575_-116.64476886370856_-30.983424953071395_-161.9008540744063.png,"[10: T1 vertebral body, 11: Carina, 6: Right elbow]",2.17
